"data_point_ID","EXCLUSION","Citation","Title","Lit_Source","experimental_mechanism","experimental_comparison","Latitude","Longitude","Site","Herbivores_Manipulated","Herbivore_nativeness","Fig_Num","Response_Sphere","Response","Species_Class","Species_Level","Species","time_series_clean","nutrient_measured","Nutrient_Grouping_Alt","experiment_id","Mean_Type","Error_bar","Raw_Mean_High_Megafauna","Error_Megafauna","N_Megafauna","Raw_Mean_Low_Megafauna","Error_Low_Megafauna","N_Low_Megafauna","Min_Megafauna","First_Qtr_Megafauna","Median_Megafauna","Third_Qtr_Megafauna","Maximum_Megafauna","Min_Low_Megafauna","First_Qtr_Low_Megafauna","Median_Low_Megafauna","Third_Qtr_Low_Megafauna","Maximum_Low_Megafauna","species_response_tag","SD_High_Megafauna","SD_Low_Megafauna","yi_smd","vi_smd","yi_rom","vi_rom","analysis_group_category","analysis_group","Invasive","Africa_Comparison","site_id"
"Suominen 1999 Ecoscience_8","","Suominen 1999 Ecoscience","Indirect effects of mammalian browsers on vegetation and ground-dwelling insects in an Alaskan floodplain","Daskin and Pringle","inside vs outside exclosure","high vs low",64.760915,-148.29333,"Bonanza Creek Long Term Ecological Research","Alces alces; Lepus timidus","Native","Figure 2","invertebrates","Abundance","Silphidae","","total",1,"","","experiment_1579","Mean","SE","0.101","0.036",7,"0.006","0.009",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Silphidae total",0.0952470471983253,0.0238117617995813,1.28077094645415,0.344299079188609,2.8233610476132,2.37704636800314,"Invertebrates","Invertebrate_Abundance","Native",NA,"site_108"
"Suominen 1999 Ecoscience_9","","Suominen 1999 Ecoscience","Indirect effects of mammalian browsers on vegetation and ground-dwelling insects in an Alaskan floodplain","Daskin and Pringle","inside vs outside exclosure","high vs low",64.760915,-148.29333,"Bonanza Creek Long Term Ecological Research","Alces alces; Lepus timidus","Native","Figure 2","invertebrates","Abundance","Elateridae","","total",1,"","","experiment_1580","Mean","SE","0.037","0.024",7,"0.073","0.04",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Elateridae total",0.0634980314655502,0.105830052442584,-0.386089408063894,0.291038036822112,-0.679541528504167,0.720989017601637,"Invertebrates","Invert_Detritivore_Abundance","Native",NA,"site_108"
"Suominen 1999 Ecoscience_9","","Suominen 1999 Ecoscience","Indirect effects of mammalian browsers on vegetation and ground-dwelling insects in an Alaskan floodplain","Daskin and Pringle","inside vs outside exclosure","high vs low",64.760915,-148.29333,"Bonanza Creek Long Term Ecological Research","Alces alces; Lepus timidus","Native","Figure 2","invertebrates","Abundance","Elateridae","","total",1,"","","experiment_1580","Mean","SE","0.037","0.024",7,"0.073","0.04",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Elateridae total",0.0634980314655502,0.105830052442584,-0.386089408063894,0.291038036822112,-0.679541528504167,0.720989017601637,"Invertebrates","Invertebrate_Abundance","Native",NA,"site_108"
"Suominen 1999 Oikos_100","","Suominen 1999 Oikos","Moose, trees, and ground-living invertebrates: indirect interactions in Swedish pine forests","Daskin and Pringle","inside vs outside exclosure","high vs low",61.166361,17.083473,"Sunnis Research Area","Alces alces; Capreolus capreolus","Native","Table 3","invertebrates","Abundance","Chilopoda","","total",1,"","","experiment_1526","Mean","SE","0.22","0.06",5,"0.23","0.06",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chilopoda total",0.134164078649987,0.134164078649987,-0.0672835339205376,0.400226353696842,-0.0444517625708339,0.142433095345967,"Invertebrates","Invert_Predator_Abundance","Native",NA,"site_72"
"Suominen 1999 Oikos_100","","Suominen 1999 Oikos","Moose, trees, and ground-living invertebrates: indirect interactions in Swedish pine forests","Daskin and Pringle","inside vs outside exclosure","high vs low",61.166361,17.083473,"Sunnis Research Area","Alces alces; Capreolus capreolus","Native","Table 3","invertebrates","Abundance","Chilopoda","","total",1,"","","experiment_1526","Mean","SE","0.22","0.06",5,"0.23","0.06",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chilopoda total",0.134164078649987,0.134164078649987,-0.0672835339205376,0.400226353696842,-0.0444517625708339,0.142433095345967,"Invertebrates","Invertebrate_Abundance","Native",NA,"site_72"
"Suominen 1999 Oikos_101","","Suominen 1999 Oikos","Moose, trees, and ground-living invertebrates: indirect interactions in Swedish pine forests","Daskin and Pringle","inside vs outside exclosure","high vs low",61.166361,17.083473,"Sunnis Research Area","Alces alces; Capreolus capreolus","Native","Table 3","invertebrates","Abundance","Diplopoda","","total",1,"","","experiment_1527","Mean","SE","0.12","0.04",5,"0.22","0.07",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Diplopoda total",0.0894427190999916,0.156524758424985,-0.708138755907888,0.425073024880939,-0.606135803570316,0.212350780532599,"Invertebrates","Invert_Detritivore_Abundance","Native",NA,"site_72"
"Suominen 1999 Oikos_101","","Suominen 1999 Oikos","Moose, trees, and ground-living invertebrates: indirect interactions in Swedish pine forests","Daskin and Pringle","inside vs outside exclosure","high vs low",61.166361,17.083473,"Sunnis Research Area","Alces alces; Capreolus capreolus","Native","Table 3","invertebrates","Abundance","Diplopoda","","total",1,"","","experiment_1527","Mean","SE","0.12","0.04",5,"0.22","0.07",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Diplopoda total",0.0894427190999916,0.156524758424985,-0.708138755907888,0.425073024880939,-0.606135803570316,0.212350780532599,"Invertebrates","Invertebrate_Abundance","Native",NA,"site_72"
"Suominen 1999 Oikos_102","","Suominen 1999 Oikos","Moose, trees, and ground-living invertebrates: indirect interactions in Swedish pine forests","Daskin and Pringle","inside vs outside exclosure","high vs low",61.166361,17.083473,"Sunnis Research Area","Alces alces; Capreolus capreolus","Native","Table 3","invertebrates","Abundance","Arion_subfuscus","","total",1,"","","experiment_1528","Mean","SE","1.46","0.11",5,"1.84","0.12",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arion_subfuscus total",0.245967477524977,0.268328157299975,-1.33271013857206,0.488805815672638,-0.231329135900649,0.0099297952743504,"Invertebrates","Invert_Herbivore_Abundance","Native",NA,"site_72"
"Suominen 1999 Oikos_102","","Suominen 1999 Oikos","Moose, trees, and ground-living invertebrates: indirect interactions in Swedish pine forests","Daskin and Pringle","inside vs outside exclosure","high vs low",61.166361,17.083473,"Sunnis Research Area","Alces alces; Capreolus capreolus","Native","Table 3","invertebrates","Abundance","Arion_subfuscus","","total",1,"","","experiment_1528","Mean","SE","1.46","0.11",5,"1.84","0.12",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arion_subfuscus total",0.245967477524977,0.268328157299975,-1.33271013857206,0.488805815672638,-0.231329135900649,0.0099297952743504,"Invertebrates","Invertebrate_Abundance","Native",NA,"site_72"
"Suominen 1999 Oikos_103","","Suominen 1999 Oikos","Moose, trees, and ground-living invertebrates: indirect interactions in Swedish pine forests","Daskin and Pringle","inside vs outside exclosure","high vs low",61.166361,17.083473,"Sunnis Research Area","Alces alces; Capreolus capreolus","Native","Table 3","invertebrates","Abundance","Gastropoda","","total",1,"","","experiment_1529","Mean","SE","3.26","0.18",5,"3.9","0.21",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gastropoda total",0.402492235949962,0.469574275274956,-1.32106533998021,0.487260681624851,-0.179249357756985,0.00594807402229007,"Invertebrates","Invert_Herbivore_Abundance","Native",NA,"site_72"
"Suominen 1999 Oikos_103","","Suominen 1999 Oikos","Moose, trees, and ground-living invertebrates: indirect interactions in Swedish pine forests","Daskin and Pringle","inside vs outside exclosure","high vs low",61.166361,17.083473,"Sunnis Research Area","Alces alces; Capreolus capreolus","Native","Table 3","invertebrates","Abundance","Gastropoda","","total",1,"","","experiment_1529","Mean","SE","3.26","0.18",5,"3.9","0.21",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gastropoda total",0.402492235949962,0.469574275274956,-1.32106533998021,0.487260681624851,-0.179249357756985,0.00594807402229007,"Invertebrates","Invertebrate_Abundance","Native",NA,"site_72"
"Suominen 1999 Oikos_105","","Suominen 1999 Oikos","Moose, trees, and ground-living invertebrates: indirect interactions in Swedish pine forests","Daskin and Pringle","inside vs outside exclosure","high vs low",61.166361,17.083473,"Sunnis Research Area","Alces alces; Capreolus capreolus","Native","Table 3","invertebrates","Abundance","Phalangiidae","","total",1,"","","experiment_1531","Mean","SE","22.4","2.35",5,"33.8","3.69",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Phalangiidae total",5.25475974712451,8.25109083697423,-1.48773236311034,0.510667379212294,-0.411399843627979,0.0229246957017102,"Invertebrates","Invert_Predator_Abundance","Native",NA,"site_72"
"Suominen 1999 Oikos_105","","Suominen 1999 Oikos","Moose, trees, and ground-living invertebrates: indirect interactions in Swedish pine forests","Daskin and Pringle","inside vs outside exclosure","high vs low",61.166361,17.083473,"Sunnis Research Area","Alces alces; Capreolus capreolus","Native","Table 3","invertebrates","Abundance","Phalangiidae","","total",1,"","","experiment_1531","Mean","SE","22.4","2.35",5,"33.8","3.69",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Phalangiidae total",5.25475974712451,8.25109083697423,-1.48773236311034,0.510667379212294,-0.411399843627979,0.0229246957017102,"Invertebrates","Invertebrate_Abundance","Native",NA,"site_72"
"Suominen 1999 Oikos_106","","Suominen 1999 Oikos","Moose, trees, and ground-living invertebrates: indirect interactions in Swedish pine forests","Daskin and Pringle","inside vs outside exclosure","high vs low",61.166361,17.083473,"Sunnis Research Area","Alces alces; Capreolus capreolus","Native","Table 3","invertebrates","Abundance","Nemastomatidae","","total",1,"","","experiment_1532","Mean","SE","2.31","0.33",5,"2.73","0.29",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nemastomatidae total",0.737902432574931,0.648459713474939,-0.545815265380253,0.414895715196106,-0.167054084663166,0.031692361362691,"Invertebrates","Invert_Predator_Abundance","Native",NA,"site_72"
"Suominen 1999 Oikos_106","","Suominen 1999 Oikos","Moose, trees, and ground-living invertebrates: indirect interactions in Swedish pine forests","Daskin and Pringle","inside vs outside exclosure","high vs low",61.166361,17.083473,"Sunnis Research Area","Alces alces; Capreolus capreolus","Native","Table 3","invertebrates","Abundance","Nemastomatidae","","total",1,"","","experiment_1532","Mean","SE","2.31","0.33",5,"2.73","0.29",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nemastomatidae total",0.737902432574931,0.648459713474939,-0.545815265380253,0.414895715196106,-0.167054084663166,0.031692361362691,"Invertebrates","Invertebrate_Abundance","Native",NA,"site_72"
"Suominen 1999 Oikos_107","","Suominen 1999 Oikos","Moose, trees, and ground-living invertebrates: indirect interactions in Swedish pine forests","Daskin and Pringle","inside vs outside exclosure","high vs low",61.166361,17.083473,"Sunnis Research Area","Alces alces; Capreolus capreolus","Native","Table 3","invertebrates","Abundance","Gnaphosidae","","total",1,"","","experiment_1533","Mean","SE","0.14","0.05",5,"0.15","0.04",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gnaphosidae total",0.111803398874989,0.0894427190999916,-0.0891626799666438,0.400397499174942,-0.0689928714869513,0.198662131519274,"Invertebrates","Invert_Predator_Abundance","Native",NA,"site_72"
"Suominen 1999 Oikos_107","","Suominen 1999 Oikos","Moose, trees, and ground-living invertebrates: indirect interactions in Swedish pine forests","Daskin and Pringle","inside vs outside exclosure","high vs low",61.166361,17.083473,"Sunnis Research Area","Alces alces; Capreolus capreolus","Native","Table 3","invertebrates","Abundance","Gnaphosidae","","total",1,"","","experiment_1533","Mean","SE","0.14","0.05",5,"0.15","0.04",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gnaphosidae total",0.111803398874989,0.0894427190999916,-0.0891626799666438,0.400397499174942,-0.0689928714869513,0.198662131519274,"Invertebrates","Invertebrate_Abundance","Native",NA,"site_72"
"Suominen 1999 Oikos_108","","Suominen 1999 Oikos","Moose, trees, and ground-living invertebrates: indirect interactions in Swedish pine forests","Daskin and Pringle","inside vs outside exclosure","high vs low",61.166361,17.083473,"Sunnis Research Area","Alces alces; Capreolus capreolus","Native","Table 3","invertebrates","Abundance","Liocranidae","","total",1,"","","experiment_1534","Mean","SE","0.07","0.03",5,"0.09","0.04",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Liocranidae total",0.0670820393249937,0.0894427190999916,-0.228367886867555,0.402607594587618,-0.251314428280906,0.381204333585286,"Invertebrates","Invert_Predator_Abundance","Native",NA,"site_72"
"Suominen 1999 Oikos_108","","Suominen 1999 Oikos","Moose, trees, and ground-living invertebrates: indirect interactions in Swedish pine forests","Daskin and Pringle","inside vs outside exclosure","high vs low",61.166361,17.083473,"Sunnis Research Area","Alces alces; Capreolus capreolus","Native","Table 3","invertebrates","Abundance","Liocranidae","","total",1,"","","experiment_1534","Mean","SE","0.07","0.03",5,"0.09","0.04",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Liocranidae total",0.0670820393249937,0.0894427190999916,-0.228367886867555,0.402607594587618,-0.251314428280906,0.381204333585286,"Invertebrates","Invertebrate_Abundance","Native",NA,"site_72"
"Suominen 1999 Oikos_109","","Suominen 1999 Oikos","Moose, trees, and ground-living invertebrates: indirect interactions in Swedish pine forests","Daskin and Pringle","inside vs outside exclosure","high vs low",61.166361,17.083473,"Sunnis Research Area","Alces alces; Capreolus capreolus","Native","Table 3","invertebrates","Abundance","Zoridae","","total",1,"","","experiment_1535","Mean","SE","0.07","0.03",5,"0.1","0.04",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Zoridae total",0.0670820393249937,0.0894427190999916,-0.342551830301332,0.40586708782214,-0.356674943938732,0.343673469387755,"Invertebrates","Invert_Predator_Abundance","Native",NA,"site_72"
"Suominen 1999 Oikos_109","","Suominen 1999 Oikos","Moose, trees, and ground-living invertebrates: indirect interactions in Swedish pine forests","Daskin and Pringle","inside vs outside exclosure","high vs low",61.166361,17.083473,"Sunnis Research Area","Alces alces; Capreolus capreolus","Native","Table 3","invertebrates","Abundance","Zoridae","","total",1,"","","experiment_1535","Mean","SE","0.07","0.03",5,"0.1","0.04",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Zoridae total",0.0670820393249937,0.0894427190999916,-0.342551830301332,0.40586708782214,-0.356674943938732,0.343673469387755,"Invertebrates","Invertebrate_Abundance","Native",NA,"site_72"
"Suominen 1999 Oikos_110","","Suominen 1999 Oikos","Moose, trees, and ground-living invertebrates: indirect interactions in Swedish pine forests","Daskin and Pringle","inside vs outside exclosure","high vs low",61.166361,17.083473,"Sunnis Research Area","Alces alces; Capreolus capreolus","Native","Table 3","invertebrates","Abundance","Thomisidae","","total",1,"","","experiment_1536","Mean","SE","0.05","0.03",5,"0.01","0.01",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Thomisidae total",0.0670820393249937,0.0223606797749979,0.722162666941128,0.426075945876176,1.6094379124341,1.36,"Invertebrates","Invert_Predator_Abundance","Native",NA,"site_72"
"Suominen 1999 Oikos_110","","Suominen 1999 Oikos","Moose, trees, and ground-living invertebrates: indirect interactions in Swedish pine forests","Daskin and Pringle","inside vs outside exclosure","high vs low",61.166361,17.083473,"Sunnis Research Area","Alces alces; Capreolus capreolus","Native","Table 3","invertebrates","Abundance","Thomisidae","","total",1,"","","experiment_1536","Mean","SE","0.05","0.03",5,"0.01","0.01",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Thomisidae total",0.0670820393249937,0.0223606797749979,0.722162666941128,0.426075945876176,1.6094379124341,1.36,"Invertebrates","Invertebrate_Abundance","Native",NA,"site_72"
"Suominen 1999 Oikos_111","","Suominen 1999 Oikos","Moose, trees, and ground-living invertebrates: indirect interactions in Swedish pine forests","Daskin and Pringle","inside vs outside exclosure","high vs low",61.166361,17.083473,"Sunnis Research Area","Alces alces; Capreolus capreolus","Native","Table 3","invertebrates","Abundance","Lycosidae","","total",1,"","","experiment_1537","Mean","SE","1.22","0.17",5,"1.12","0.16",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lycosidae total",0.380131556174964,0.357770876399966,0.244555137570917,0.402990360765617,0.0855221734381619,0.0398249866998667,"Invertebrates","Invert_Predator_Abundance","Native",NA,"site_72"
"Suominen 1999 Oikos_111","","Suominen 1999 Oikos","Moose, trees, and ground-living invertebrates: indirect interactions in Swedish pine forests","Daskin and Pringle","inside vs outside exclosure","high vs low",61.166361,17.083473,"Sunnis Research Area","Alces alces; Capreolus capreolus","Native","Table 3","invertebrates","Abundance","Lycosidae","","total",1,"","","experiment_1537","Mean","SE","1.22","0.17",5,"1.12","0.16",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lycosidae total",0.380131556174964,0.357770876399966,0.244555137570917,0.402990360765617,0.0855221734381619,0.0398249866998667,"Invertebrates","Invertebrate_Abundance","Native",NA,"site_72"
"Suominen 1999 Oikos_112","","Suominen 1999 Oikos","Moose, trees, and ground-living invertebrates: indirect interactions in Swedish pine forests","Daskin and Pringle","inside vs outside exclosure","high vs low",61.166361,17.083473,"Sunnis Research Area","Alces alces; Capreolus capreolus","Native","Table 3","invertebrates","Abundance","Linyphiidae","","total",1,"","","experiment_1538","Mean","SE","7.22","0.67",5,"7.07","0.67",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Linyphiidae total",1.49816554492486,1.49816554492486,0.0903808664604233,0.400408435051107,0.0209944729962534,0.0175921408780488,"Invertebrates","Invert_Predator_Abundance","Native",NA,"site_72"
"Suominen 1999 Oikos_112","","Suominen 1999 Oikos","Moose, trees, and ground-living invertebrates: indirect interactions in Swedish pine forests","Daskin and Pringle","inside vs outside exclosure","high vs low",61.166361,17.083473,"Sunnis Research Area","Alces alces; Capreolus capreolus","Native","Table 3","invertebrates","Abundance","Linyphiidae","","total",1,"","","experiment_1538","Mean","SE","7.22","0.67",5,"7.07","0.67",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Linyphiidae total",1.49816554492486,1.49816554492486,0.0903808664604233,0.400408435051107,0.0209944729962534,0.0175921408780488,"Invertebrates","Invertebrate_Abundance","Native",NA,"site_72"
